path,in_repository,bytes,sha256,retrieved,url,note
nal_2026/raw/Hillsborough 39 Preliminary NAL 2026.zip,no,40153447,db8952c0c79c4e117a5f461421e5eb0b2d4f94d4765d893b997fbd954ef16f94,2026-09-23T21:06:51,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Hillsborough%2039%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Holmes 40 Preliminary NAL 2026.zip,no,1254702,e53edbff652fd6cec4af0c5e18d490eb567d842aad7e60f7834e1f9fe895277a,2026-09-23T21:00:20,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Holmes%2040%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Indian River 41 Preliminary NAL 2026.zip,no,7329145,236ec01cd0a431b6060bb5f476c5b664ec265c1ae685a78e4e231cf8cd14e57f,2026-09-23T21:00:50,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Indian%20River%2041%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Jackson 42 Preliminary NAL 2026.zip,no,3396940,1d2e84f8c6d6a868d2fced8cc7af7e37c342b0f1a4f3658df0f3fe23a89171ba,2026-09-23T21:05:49,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Jackson%2042%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Jefferson 43 Preliminary NAL 2026.zip,no,1123484,caef163cc85837d3093ca2b0aac888e79d33fc27947869c5b16aa56d0769a4e6,2026-09-23T21:00:20,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Jefferson%2043%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Lafayette 44 Preliminary NAL 2026.zip,no,568801,5a139f2a64cf8d9a0fcc6375034c46a147a92bde423efa3f47302302f59e1b1c,2026-09-23T21:05:01,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Lafayette%2044%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Lake 45 Preliminary NAL 2026.zip,no,18297748,c7bcae9f0f967d457eb927bb1a6b60388b1ad2256275bc16d23a21ddc24f6f23,2026-09-23T21:04:02,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Lake%2045%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Lee 46 Preliminary NAL 2026.zip,no,43316780,0d2e9f296e4bab0491ed32cb444753e2617c4f5a6b4352a9a2512878dc94a256,2026-09-23T21:09:24,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Lee%2046%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Leon 47 Preliminary NAL 2026.zip,no,8002773,94a2f8aa068118cfd98914d6029da49ed9cbe4418a206fd4c8d892bc740cb317,2026-09-23T21:05:20,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Leon%2047%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Levy 48 Preliminary NAL 2026.zip,no,3332418,b85ad1bce443e8e34c9b2345ae9a716d6ff958bcdfe128dd98d840bb39c87046,2026-09-23T21:00:55,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Levy%2048%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Liberty 49 Preliminary NAL 2026.zip,no,466431,e257029c247d98eb52d1b67f14a6756c48330cb52f2a624fbb40785b76d46957,2026-09-23T21:04:01,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Liberty%2049%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Madison 50 Preliminary NAL 2026.zip,no,1336178,41f0d75bc0a6dabcaa6e99845e0e2113b0f8318e8dbdcb80be68671c07855bd2,2026-09-23T21:01:36,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Madison%2050%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Manatee 51 Preliminary NAL 2026.zip,no,16468447,5bb68503ea21679637e4b4e0b08a68a816be2e7628f68e2eb672e21163ac25d5,2026-09-23T21:04:58,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Manatee%2051%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Marion 52 Preliminary NAL 2026.zip,no,20787297,b144adc6232841ad02055144d3e2a7219a58dcac8aec98d100940a2a6b776248,2026-09-23T21:05:35,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Marion%2052%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Martin 53 Preliminary NAL 2026.zip,no,6947142,1de84593da9d6bdb980304c8b44288f11db904a85671dafb5eb20c611d3804ea,2026-09-23T21:02:05,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Martin%2053%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Monroe 54 Preliminary NAL 2026.zip,no,6034513,d7c2b1d03efc4baef5359650b0dbd75194d878d9ae1a7b6f3753b774a4550b28,2026-09-23T21:01:16,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Monroe%2054%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Nassau 55 Preliminary NAL 2026.zip,no,4609222,ded39fa0f0ffe4a2ccd176b36672ee6fe0a976ae572484564efa27ec31d908c0,2026-09-23T21:01:51,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Nassau%2055%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Okaloosa 56 Preliminary NAL 2026.zip,no,8238264,944124616ca2714283f7536fddf3890770b1ba3e7d511b87d753b54009e6ce5a,2026-09-23T21:03:54,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Okaloosa%2056%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Okeechobee 57 Preliminary NAL 2026.zip,no,2273592,01098db3b19a880f592ed086335bf71431dee7045f5d82b1f5d8b43ef44aae88,2026-09-23T21:05:48,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Okeechobee%2057%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Orange 58 Preliminary NAL 2026.zip,no,35449645,aa5da0448843b8cc801323d6ba1a80e636d1c401b182b0273ca02052e741c13e,2026-09-23T21:06:00,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Orange%2058%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Osceola 59 Preliminary NAL 2026.zip,no,13996663,edc1c18257016ac65d6b3cac7cce90e8d945b9b2841d21628a0bc48838b7b787,2026-09-23T21:05:07,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Osceola%2059%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Palm Beach 60 Preliminary NAL 2026.zip,no,45175604,e6b6cfa8bf0b943f9335479afb63633f01ebdf463ebc228fc4b10f94a95f5959,2026-09-23T21:06:43,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Palm%20Beach%2060%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Pasco 61 Preliminary NAL 2026.zip,no,24816250,b6b1b3788efc931b9fa794df8b94124de3c13231e977ad1d5e0346f9c8fb9b55,2026-09-23T21:08:15,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Pasco%2061%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Pinellas 62 Preliminary NAL 2026.zip,no,53587747,a5fa0a1c179f3a143d64caeb3ab19d8f24eb2e53895a34a283e7736f863ca711,2026-09-23T21:11:28,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Pinellas%2062%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Polk 63 Preliminary NAL 2026.zip,no,29837354,3517c44602428e527af0b33309c7eb1f661c3a32a8d156a05cb70c19f8cffb39,2026-09-23T21:07:41,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Polk%2063%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Putnam 64 Preliminary NAL 2026.zip,no,7247126,5e5bbe70ce97e28572d4972065c7749ede15d86978f5b9f9800685aec6ffd15d,2026-09-23T21:05:08,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Putnam%2064%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Saint Johns 65 Preliminary NAL 2026.zip,no,12247535,a8afa5b7ad2fd6d8a8242f5464e5a9fa9a9f8e1f2a517424317f63eae2fbd818,2026-09-23T21:03:51,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Saint%20Johns%2065%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Saint Lucie 66 Preliminary NAL 2026.zip,no,14063098,d955291afc5337b6d63ab5953b999678b4046bf16563b20f69e60ab736a499ae,2026-09-23T21:06:22,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Saint%20Lucie%2066%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Santa Rosa 67 Preliminary NAL 2026.zip,no,9501076,456702ba2918841690afa043ec8e8d4e81b37d1cab528740d12898c16d78f5e3,2026-09-23T21:06:32,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Santa%20Rosa%2067%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Sarasota 68 Preliminary NAL 2026.zip,no,22995443,30741c28b67bc1029d3a9848676ffa54ff7ea4584d7db86fb8e12ea07da42d62,2026-09-23T21:08:11,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Sarasota%2068%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Seminole 58 Preliminary NAL 2026.zip,no,14420406,c6a5a112d8b6a2453904823a365450ee255218bfd3bcd9bd303c32d50703f7f9,2026-09-23T21:04:43,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Seminole%2058%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Sumter 70 Preliminary NAL 2026.zip,no,8453591,b633e9aa291b275cc0510b90d9819a08e2f29340e6e7c479d4a82d82a72fa604,2026-09-23T21:02:48,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Sumter%2070%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Suwannee 71 Preliminary NAL 2026.zip,no,2923759,5b3cb6ab28a30af51f350945f030e06fb662eb263fac657b19e3605b494669cd,2026-09-23T21:00:07,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Suwannee%2071%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Taylor 72 Preliminary NAL 2026.zip,no,1619878,4133b4e48172abc9c0d3e940efe3d75072846116c60e9244ab64455a796ecfb8,2026-09-23T21:12:10,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Taylor%2072%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Union 73 Preliminary NAL 2026.zip,no,611218,51d93f8ba49de3498688564caf454f2c55f92cbb47f8813670824ed6ea248c17,2026-09-23T21:00:02,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Union%2073%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Volusia 74 Preliminary NAL 2026.zip,no,23988948,aa94312f784db9f21b81f8f3c637995c3ead101ada8cd6e37ba85e426ce158cd,2026-09-23T21:04:00,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Volusia%2074%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Wakulla 75 Preliminary NAL 2026.zip,no,1900303,7d03126987f627ae94eccb37ddbbbb7d5053e01776b82e4cdb9c77d51aa7259f,2026-09-23T21:02:13,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Wakulla%2075%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Walton 76 Preliminary NAL 2026.zip,no,7097862,d887e28ecdce3ef3ac117907c01dc8d50e6557a9f11699634d1f62f2e8d8c9b6,2026-09-23T21:01:24,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Walton%2076%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Washington 77 Preliminary NAL 2026.zip,no,2661951,64f95e514e59f566a5333319c4463179be81e70cc5f912bc3ff1bb526c0c60fd,2026-09-23T21:04:26,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Washington%2077%20Preliminary%20NAL%202026.zip,
